uid,nivel_entidad,orden_entidad,tipo_contrato,nombre_entidad,dpto_entidad,munp_entidad,cuantia_contrato_reg,valor_adicion_reg,valor_total_reg,ruta_web,error_cuantia_proceso,tipo_error_proceso,error_cuantia_contrato,tipo_error_contrato,cuantia_contrato_real,error_adicion,tipo_error_adicion,valor_adicion_real,cuantia_proceso_real,cuantia_proceso_reg,moneda,tipo_consulta
14-4-3092147-2898925,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,2000000,22049986.00,24049986,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-3092147,0,,0,,,0,,,,2000000,Pesos (COP),Adiciones altas y bajas
15-4-3425143-3230508,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1104480,21668143.00,22772623,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3425143,0,,0,,,0,,,,1104480,Pesos (COP),Adiciones altas y bajas
15-4-4282655-3949170,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1250313,18004496.00,19254809,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4282655,0,,0,,,0,,,,1250313,Pesos (COP),Adiciones altas y bajas
16-4-4653112-4282103,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1250313,14670328.00,15920641,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4653112,0,,0,,,0,,,,1250313,Pesos (COP),Adiciones altas y bajas
18-4-7960728-7232921,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - CÁMARA DE COMERCIO DE MEDELLÍN,Antioquia,Medellín,1301549,14317030.00,15618579,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7960728,1,Digitación,1,Digitación,14317030,1,Adiciones faltantes,12031116,14317030,1301549,Pesos (COP),Adiciones altas y bajas
15-4-4119119-3818696,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,1050400,14152253.00,15202653,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4119119,0,,0,,,0,,,,1050400,Pesos (COP),Adiciones altas y bajas
14-12-2364389-2222732,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,NARIÑO - E.S.E. HOSPITAL CIVIL DE IPIALES,Nariño,Ipiales,13320108,8.00,13320116,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2364389,0,,0,,,0,,,,13320108,Pesos (COP),Adiciones altas y bajas
14-4-2731766-2555718,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - E.S.E. HOSPITAL CENTRO ORIENTE II NIVEL,Bogotá D.C.,Bogotá D.C.,603200,8686078.00,9289278,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-4-2731766,0,,0,,,0,,,,603200,Pesos (COP),Adiciones altas y bajas
18-4-8367028-7611161,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - E.S.E. CENTRO DE ATENCIÓN Y REHABILITACIÓN INTEGRAL EN SALUD MENTAL DE CARISMA - MEDELLÍN,Antioquia,Medellín,6504144,  ,6504144,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8367028,1,Digitación,0,,,0,,,6504144,140798145,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-4-6891531-6261421,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,MAGDALENA - EMPRESA DE SERVICIOS PUBLICOS DEL DISTRITO DE SANTA MARTA - ESSMAR ESP,Magdalena,Santa Marta,6240000,  ,6240000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6891531,1,Digitación,0,,,0,,,6240000,288000000,Pesos (COP),Diferencia cuantia proceso y valor contrato
19-4-9306902-8469371,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ - E.S.E SUBRED INTEGRADA DE SERVICIOS DE SALUD NORTE UNIDAD DE SERVICIOS DE SALUD  USAQUÉN,Bogotá D.C.,Bogotá D.C.,4,5883121.00,5883125,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9306902,0,,1,Digitación,4757883,1,Adiciones faltantes,14528903,,4757883,Pesos (COP),Adiciones altas y bajas
16-12-4769730-4378925,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - E.S.E. HOSPITAL SAN ANTONIO DE MONTEBELLO,Antioquia,Montebello,675000,  ,675000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4769730,1,Digitación,0,,,0,,,675000,20764800,Pesos (COP),Diferencia cuantia proceso y valor contrato
15-12-4296302-3960557,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - E.S.E. HOSPITAL SAN ANTONIO DE MONTEBELLO,Antioquia,Montebello,795,  ,795,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4296302,1,Digitación,1,Digitación,9191041,0,,,9191041,795,Pesos (COP),Cuantia contrato cercano a cero
17-4-6506786-5916098,NACIONAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,POSITIVA COMPAÑIA DE SEGUROS S.A,Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6506786,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
16-4-5123296-4681554,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,ANTIOQUIA - EMPRESA PARA LA SEGURIDAD URBANA - ESU,Antioquia,Medellín,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5123296,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
16-13-5217685-4830513,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C. - SECRETARÍA DISTRITAL DE LA MUJER,Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-13-5217685,1,Digitación,1,Digitación,1202035,0,,,1202035,  ,Pesos (COP),Cuantia contrato cercano a cero
16-11-4828097-4641453,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,SANTANDER - E.S.E. HOSPITAL UNIVERSITARIO DE SANTANDER,Santander,Bucaramanga,30000000,1180000000.00,1210000000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-11-4828097,0,,1,Eliminación de ceros,3000000000,0,,,,3000000000,Pesos (COP),Adiciones altas y bajas
15-4-4191642-3871191,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,BOGOTÁ D.C. - E.S.E. HOSPITAL DE USME I NIVEL,Bogotá D.C.,Bogotá D.C.,46933333,476403348.00,523336681,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-4191642,0,,0,,,0,,,,46933333,Pesos (COP),Adiciones altas y bajas
17-4-6976415-6336571,NACIONAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,BANCO DE LA REPÚBLICA,Bogotá D.C.,Bogotá D.C.,172492,176157981.00,176330473,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6976415,0,,0,,,1,Moneda diferente,40100,,172493,No Definida,Adiciones altas y bajas
20-4-10490669-9613248,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,TOLIMA - E.S.E. HOSPITAL FEDERICO LLERAS ACOSTA DE IBAGUÉ,Tolima,Ibagué,9221212,  ,9221212,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=20-4-10490669,1,Digitación,0,,,1,Adiciones faltantes,7376969,9221212,307231000,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-5453703-4973562,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,BOGOTÁ D.C. - E.S.E. HOSPITAL SANTA CLARA III NIVEL,Bogotá D.C.,Bogotá D.C.,969810,  ,969810,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-5453703,0,,1,Digitación,1000000000,0,,,,1000000000,Pesos (COP),Diferencia cuantia proceso y valor contrato
19-4-9909062-9035472,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Suministro,ANTIOQUIA - E.S.E. HOSPITAL SAN RAFAEL DE ITAGUÍ,Antioquia,Itagüí,94500,  ,94500,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9909062,1,Agregación de ceros,0,,,0,,,94500,94500000,Pesos (COP),Diferencia cuantia proceso y valor contrato
15-13-3583821-3394648,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Consultoría,CUNDINAMARCA - CONCEJO MUNICIPIO DE FUNZA,Cundinamarca,Funza,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3583821,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
18-13-8628317-7859266,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Obra,ANTIOQUIA - ASOCIACIÓN DE MUNICIPIOS CORPORACIÓN AGENCIA PARA EL DESARROLLO DE LOS MUNICIPIOS DE LA SUBREGIÓN DE BOSQUES CORPOBOSQUES - RIONEGRO,Antioquia,Rionegro,8993318,100000000.00,108993318,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-13-8628317,0,,0,,,1,Agregación de ceros,1000000,,8993318,Pesos (COP),Adiciones altas y bajas
17-4-6592224-5992655,TERRITORIAL,TERRITORIAL DEPARTAMENTAL DESCENTRALIZADO,Otro Tipo de Contrato,ANTIOQUIA - AGENCIA DE EDUCACIÓN SUPERIOR DE MEDELLÍN SAPIENCIA,Antioquia,Medellín,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6592224,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
15-12-3306539-3112837,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,QUINDÍO - LOTERÍA DEL QUINDÍO,Quindío,Armenia,3750000000,1875000.00,3751875000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3306539,0,,1,Agregación de ceros,3750000,0,,,,3750000,Pesos (COP),Adiciones altas y bajas
14-12-2231350-2091917,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,SANTANDER - GOBERNACIÓN,Santander,Bucaramanga,44000000,11000.00,44011000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-2231350,0,,0,,,1,Eliminacion de ceros,11000000,,44000000,Pesos (COP),Adiciones altas y bajas
17-12-6057589-5515125,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,492,  ,492,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6057589,0,,1,Eliminación de ceros,4200000,0,,,,4200000,Pesos (COP),Cuantia contrato cercano a cero
17-12-6614406-6011946,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,BOGOTÁ D.C.-SUBRED INTEGRADA SERVICIOS DE SALUD SUR E.S.E,Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6614406,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
18-4-7614812-6919074,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,ANTIOQUIA - E.S.E. HOSPITAL SAN JUAN DE DIOS - COCORNÁ,Antioquia,Cocorná,8400000,1260.00,8401260,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-7614812,0,,0,,,1,Eliminacion de ceros,1260000,,8400000,Pesos (COP),Adiciones altas y bajas
17-4-6528008-5935282,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,BOGOTÁ - CÁMARA DE COMERCIO DE BOGOTÁ,Bogotá D.C.,Bogotá D.C.,368,2938114.00,2938482,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6528008,0,,1,Digitación,35257368,0,,,,35257368,Pesos (COP),Adiciones altas y bajas
19-12-9520289-8664588,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,NARIÑO - E.S.E. CENTRO DE SALUD SAN JUAN BOSCO,Nariño,La Llanada,1700000,  ,1700000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9520289,1,Agregación de ceros,0,,,0,,,1700000,2019000329,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-4-6596285-6193795,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,NARIÑO - INSTITUCIÓN EDUCATIVA NUESTRA SEÑORA DEL CARMEN - LA FLORIDA,Nariño,La Florida,405,  ,405,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-4-6596285,0,,1,Eliminación de ceros,405000,0,,,,405000,Pesos (COP),Cuantia contrato cercano a cero
18-4-8128860-7387321,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,MAGDALENA - EMPRESA SOCIAL DEL ESTADO HOSPITAL SANTANDER HERRERA DE PIVIJAY,Magdalena,Pivijay,203,  ,203,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-4-8128860,0,,1,Eliminación de ceros,6650000,0,,,,6650000,Pesos (COP),Diferencia cuantia proceso y valor contrato
19-4-9519117-8663641,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Prestación de Servicios,VALLE DEL CAUCA - GOBERNACIÓN,Valle del Cauca,Cali,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-9519117,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
19-9-461718-9616664,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Suministro,CAR - CORPORACIÓN AUTÓNOMA REGIONAL DE CUNDINAMARCA,Bogotá D.C.,Bogotá D.C.,535731000,  ,535731000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-9-461718,0,,1,Digitación,3218406,0,,,,12924634925,Pesos (COP),Diferencia cuantia proceso y valor contrato
15-12-4054163-3753919,TERRITORIAL,TERRITORIAL DEPARTAMENTAL CENTRALIZADO,Otro Tipo de Contrato,CUNDINAMARCA - GOBERNACIÓN,Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4054163,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
17-12-6729836-6119801,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,27293535,  ,27293535,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6729836,1,Digitación,0,,,0,,,27293535,419397000,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-12-7392423-6709613,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,CNSC - COMISIÓN NACIONAL DEL SERVICIO CIVIL,Bogotá D.C.,Bogotá D.C.,21595000,  ,21595000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-7392423,1,Digitación,0,,,0,,,21595000,12273370421,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-12-4680260-4304543,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,INSTITUTO NACIONAL DE VIGILANCIA DE MEDICAMENTOS Y ALIMENTOS (INVIMA),Bogotá D.C.,Bogotá D.C.,18071867,  ,18071867,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-4680260,1,Digitación,0,,,0,,,18071867,1879801500,Pesos (COP),Diferencia cuantia proceso y valor contrato
18-12-8332917-7579975,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,12764160,  ,12764160,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8332917,1,Digitación,0,,,0,,,12764160,518690000,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-12-6522030-5929964,NACIONAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,SERVICIO NACIONAL DE APRENDIZAJE (SENA),Bogotá D.C.,Bogotá D.C.,10102530,  ,10102530,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6522030,1,Digitación,0,,,0,,,10102530,1110563407,Pesos (COP),Diferencia cuantia proceso y valor contrato
18-12-8472779-7772232,TERRITORIAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,ATLÁNTICO - INSTITUCIÓN UNIVERSITARIA - ITSA,Atlántico,Soledad,4,420000.00,420004,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-8472779,0,,1,Eliminación de ceros,4200000,0,,,,4200000,Pesos (COP),Adiciones altas y bajas
16-12-5618281-5117680,TERRITORIAL,NACIONAL DESCENTRALIZADO,Prestación de Servicios,FEDERACIÓN COLOMBIANA DE MUNICIPIOS,Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5618281,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
17-12-6803943-6187229,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,DEFENSORÍA DEL PUEBLO (DEFENSORÍA),Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6803943,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
16-12-5866610-5337505,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,CARDER - CORPORACIÓN AUTÓNOMA REGIONAL DE RISARALDA,Risaralda,Pereira,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5866610,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
19-4-10203267-9325476,NACIONAL,NACIONAL DESCENTRALIZADO,Otro Tipo de Contrato,DEPARTAMENTO ADMINISTRATIVO PARA LA PROSPERIDAD SOCIAL (DPS),Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-4-10203267,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
16-12-5087552-4652035,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,MINISTERIO DE EDUCACIÓN NACIONAL (MEN),Bogotá D.C.,Bogotá D.C.,28560000,476000000.00,504560000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-12-5087552,0,,0,,,1,Agregación de ceros,476000,,28560000,Pesos (COP),Adiciones altas y bajas
18-12-7642948-6943955,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO DE BIENESTAR FAMILIAR (ICBF),Bogotá D.C.,Bogotá D.C.,21564000,200.00,21564200,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=18-12-7642948,0,,0,,,0,,,,21564000,Pesos (COP),Adiciones altas y bajas
19-12-9744485-8878332,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),Bogotá D.C.,Bogotá D.C.,8907873,  ,8907873,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-9744485,1,Agregación de ceros,0,,,0,,,8907873,890787333,Pesos (COP),Diferencia cuantia proceso y valor contrato
19-12-8912806-8123029,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),Bogotá D.C.,Bogotá D.C.,4514125,  ,4514125,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-8912806,1,Agregación de ceros,0,,,0,,,4514125,451412500,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-12-6575993-5977759,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL DE LA POLICÍA NACIONAL (PONAL),Bogotá D.C.,Bogotá D.C.,1750000,  ,1750000,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6575993,1,Digitación,0,,,0,,,1750000,158600000,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4895551-4489031,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4895551,1,Digitación,0,,,0,,,1160000,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4830387-4433007,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4830387,1,Digitación,0,,,0,,,1160000,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4803148-4408730,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4803148,1,Digitación,0,,,0,,,1160000,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4864407-4462134,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4864407,1,Digitación,0,,,0,,,1160000,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4723856-4340309,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4723856,1,Digitación,0,,,0,,,1160000,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4797543-4403655,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4797543,1,Digitación,0,,,0,,,1160000,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
16-4-4733467-4348768,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,INSTITUTO COLOMBIANO PARA EL FOMENTO DE LA EDUCACIÓN SUPERIOR (ICFES),Bogotá D.C.,Bogotá D.C.,1187840,  ,1187840,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=16-4-4733467,1,Digitación,0,,,0,,,1160000,2147396095,Pesos (COP),Diferencia cuantia proceso y valor contrato
17-12-6069299-5531207,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,DIRECCIÓN GENERAL DE SANIDAD MILITAR,Bogotá D.C.,Bogotá D.C.,10417,  ,10417,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=17-12-6069299,0,,1,Digitación,9807000,0,,,,9807000,Pesos (COP),Diferencia cuantia proceso y valor contrato
14-12-3152971-2954832,NACIONAL,NACIONAL CENTRALIZADO,Prestación de Servicios,ESCUELA SUPERIOR DE ADMINISTRACIÓN PÚBLICA (ESAP),Bogotá D.C.,Bogotá D.C.,  ,  ,  ,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-12-3152971,0,,0,,,0,,,,  ,Pesos (COP),Cuantia contrato cercano a cero
19-12-10228995-9370915,NACIONAL,NACIONAL CENTRALIZADO,Compraventa,FISCALÍA GENERAL DE LA NACIÓN (FGN),Bogotá D.C.,Bogotá D.C.,4533501284,58740127459.00,63273628743,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=19-12-10228995,0,,0,,,1,Agregación de ceros,587401274,,4533501284,Pesos (COP),Adiciones altas y bajas
